Location ID,Country,Country description,Country ID,Forecast Type,Geo Latitude,Geo Longitude,Holding Cost Percentage,Intl/Dom Ind,Location Business Partner ID,Location,Location Region,Location Type,Location Validity,Order Timing,Replaced by Customer,Sales Area,Sales Divison,Sales Domain,Sales Region,Sales Region Code,State,State description,Demand State,Supplying Location
0000431970,US,USA,,S,,,,D,,TASTING ROOM TR4   WINE CLUB,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1141
0000432249,US,USA,,S,,,,D,,TASTING ROOM,CA,DIST,,SI,,Corporate Area,Corp Tasting Room Division,Corporate,Corp Corporate Region,64,CA,California,NorCAL,1130
0000432429,US,USA,,S,,,,D,,FIREWATER SUPPLY CO,OK,DIST,,SI,,Mega Area,Dom4 Mega East Division,Domestic,Dom4 Mega Region,83,OK,Oklahoma,OK,8009
0000432828,US,USA,,S,,,,D,,WEST JEFFERSON ABC BOARD  161,NC,DIST,,SI,,Control Area,Dom5 Control East Division,Domestic,Dom5 Control Region,88,NC,North Carolina,NC,1123
0000433306,US,USA,,S,,,,D,,TRADER JOES STOCKTON,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,8009
0000433372,US,USA,,S,,,,D,,RALEY S WAREHOUSE,CA,DIST,,SI,,Western Area,Dom1 California Division,Domestic,Dom1 Western Region,23,CA,California,NorCAL,8009
0000433778,0000204006,ONTARIO  CANADA,,S,,,,I,,ONTARIO LIQUOR CONTROL BOARD,ON,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204006,ONTARIO  CANADA,,8009
0000433790,0000205001,DOMINICAN REPUBLIC,,S,,,,I,,CNN   MANUEL GONZALEZ CUESTA,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,1144
0000433796,0000205000,MEXICO,,S,,,,I,,LA MADRILENA SA DE CV,,DIST,,SI,,Americas Area,Intl57  Mexico Div,International,Intl4 LACM Region,85,,,,1144
0000433804,0000205003,PUERTO RICO,,S,,,,I,,CC1 BEER DISTRIBUTORS INC,,DIST,,SI,,Americas Area,Intl60  Caribbean Div,International,Intl4 LACM Region,85,,,,8009
0000433888,0000204006,ONTARIO  CANADA,,S,,,,I,,TORONTO ONTARIO LIQUOR CONTROL,ON,DIST,,SI,,Americas Area,Intl51  Eastern Canada Div,International,Intl3 Canada Region,68,0000204006,ONTARIO  CANADA,,1144
